desiredholes, actualholes, successrate
0, 0, 0
1, 1, 3.59
2, 2, 5.85
4, 4, 11.88
5, 6, 13.93
9, 12, 20.58
16, 15, 20.61
17, 20, 27.73
24, 24, 27.4
26, 30, 34.08
34, 35, 34.69
39, 42, 41.16
45, 48, 40.666666666666664
53, 56, 46.333333333333336
59, 63, 47.833333333333336
70, 72, 54.9
74, 80, 55.43333333333333
89, 90, 62.233333333333334
91, 99, 60.833333333333336
109, 108, 61.266666666666666
110, 120, 67.76666666666667
130, 130, 67.66666666666667
134, 143, 73.8
152, 154, 75.23333333333333
160, 168, 82.3
175, 180, 82.43333333333334
188, 195, 89.4
201, 208, 88.93333333333334
219, 224, 95.63333333333334
228, 238, 95.83333333333333
252, 255, 99.8
257, 270, 99.73333333333333
287, 288, 100.0
