desiredholes, actualholes, successrate
0, 0, 0
1, 1, 0.75
2, 2, 1.82
3, 4, 3.07
6, 6, 4.42
8, 9, 6.36
11, 12, 7.64
15, 16, 10.61
18, 20, 12.7
24, 25, 14.36
26, 30, 17.75
36, 36, 17.89
37, 42, 20.46
49, 48, 24.633333333333333
50, 56, 24.1
63, 63, 26.333333333333332
66, 72, 25.333333333333332
78, 80, 28.266666666666666
85, 90, 28.966666666666665
95, 99, 32.1
105, 110, 32.06666666666667
114, 120, 34.733333333333334
129, 132, 35.96666666666667
135, 143, 37.06666666666667
154, 156, 36.43333333333333
157, 168, 41.06666666666667
182, 195, 42.6
208, 208, 47.2
212, 224, 46.36666666666667
235, 238, 47.333333333333336
244, 255, 50.46666666666667
265, 270, 52.86666666666667
279, 288, 54.93333333333333
296, 304, 57.233333333333334
316, 323, 54.7
328, 340, 57.8
355, 360, 58.43333333333333
363, 378, 59.266666666666666
397, 399, 63.266666666666666
399, 418, 63.833333333333336
437, 437, 66.43333333333334
441, 460, 67.1
477, 480, 69.46666666666667
487, 504, 70.8
519, 525, 73.7
536, 550, 74.2
562, 572, 75.63333333333334
587, 598, 75.43333333333334
607, 621, 79.03333333333333
640, 648, 80.23333333333333
654, 672, 83.13333333333334
696, 700, 82.8
702, 725, 85.4
752, 750, 88.3
753, 780, 87.83333333333333
804, 806, 91.13333333333334
813, 837, 91.1
858, 864, 93.33333333333333
876, 896, 94.1
913, 924, 97.23333333333333
941, 957, 96.9
970, 986, 99.83333333333333
1008, 1020, 99.66666666666667
1029, 1050, 99.8
1077, 1085, 99.83333333333333
1090, 1116, 99.73333333333333
1149, 1152, 99.83333333333333
1152, 1184, 99.83333333333333
1216, 1216, 100.0
