desiredholes, actualholes, successrate
0, 0, 0
1, 1, 4.06
4, 4, 12.23
7, 7, 19.77
10, 10, 25.33
13, 13, 31.56
16, 16, 37.37
19, 19, 40.56
22, 22, 45.5
25, 25, 48.57
28, 28, 52.17
31, 31, 55.24
41, 41, 65.96666666666667
51, 51, 71.2
61, 61, 76.96666666666667
71, 71, 81.6
81, 81, 86.06666666666666
91, 91, 88.7
101, 101, 90.7
111, 111, 92.2
121, 121, 93.9
131, 131, 95.23333333333333
141, 141, 96.1
151, 151, 96.7
161, 161, 97.76666666666667
171, 171, 98.06666666666666
181, 181, 98.33333333333333
191, 191, 98.73333333333333
201, 201, 99.2
211, 211, 99.2
221, 221, 99.36666666666666
231, 231, 99.5
241, 241, 99.53333333333333
251, 251, 99.73333333333333
261, 261, 99.7
271, 271, 99.76666666666667
281, 281, 99.86666666666666
291, 291, 99.73333333333333
301, 301, 99.86666666666666
311, 311, 99.9
321, 321, 99.93333333333334
331, 331, 99.96666666666667
341, 341, 99.86666666666666
351, 351, 99.93333333333334
361, 361, 100.0
