desiredholes, actualholes, successrate
0, 0, 0
1, 1, 0.48
2, 2, 0.83
3, 4, 1.6
6, 6, 2.16
8, 9, 2.85
11, 12, 3.83
15, 16, 5.26
18, 20, 6.51
24, 25, 8.74
26, 30, 9.69
36, 36, 12.03
37, 42, 13.28
49, 48, 15.0
50, 56, 17.266666666666666
63, 63, 19.966666666666665
66, 72, 22.333333333333332
78, 80, 25.633333333333333
85, 90, 27.466666666666665
95, 99, 29.666666666666668
105, 110, 35.3
114, 120, 36.9
129, 132, 40.93333333333333
135, 143, 44.166666666666664
154, 156, 45.56666666666667
157, 168, 50.233333333333334
182, 195, 53.46666666666667
208, 208, 57.06666666666667
212, 224, 58.43333333333333
235, 238, 63.833333333333336
244, 255, 63.4
265, 270, 68.2
279, 288, 68.6
296, 304, 70.96666666666667
316, 323, 72.03333333333333
328, 340, 77.3
355, 360, 77.5
363, 378, 80.03333333333333
397, 399, 82.2
399, 418, 83.46666666666667
437, 437, 85.76666666666667
441, 460, 87.16666666666667
477, 480, 89.5
487, 504, 91.6
519, 525, 92.33333333333333
536, 550, 92.7
562, 572, 93.3
587, 598, 94.0
607, 621, 95.56666666666666
640, 648, 95.86666666666666
654, 672, 96.5
696, 700, 97.1
702, 725, 97.66666666666667
752, 750, 98.1
753, 780, 98.63333333333334
804, 806, 98.73333333333333
813, 837, 98.9
858, 864, 98.96666666666667
876, 896, 98.96666666666667
913, 924, 99.43333333333334
941, 957, 99.56666666666666
970, 986, 99.83333333333333
1008, 1020, 99.63333333333334
1029, 1050, 99.83333333333333
1077, 1085, 99.9
1090, 1116, 99.9
1149, 1152, 100.0
