ratio, hexlike, staggerXY, randomisedStaggerXY8, halton, random
-40.0, 94.46592648148145, 94.53050814814812, 98.09292518518518, 98.60075111111112, 98.02994648148152
-35.48133892335752, 94.9651531481481, 95.02181981481478, 98.13070555555552, 98.60163333333335, 98.03157685185187
-25.11886431509578, 96.14329074074072, 96.19727592592588, 98.23948462962966, 98.5992798148148, 98.01303648148146
-17.782794100389218, 97.08381629629629, 97.14168814814815, 98.34388314814817, 98.60667444444445, 98.00968629629628
-12.58925411794167, 97.81955685185186, 97.86325481481481, 98.4639461111111, 98.6104961111111, 97.99361648148145
-9.999999999999996, 98.17256666666668, 98.23890925925926, 98.52354351851852, 98.59512796296296, 97.97721203703703
-7.943282347242813, 98.47664925925925, 98.52799722222223, 98.60116092592592, 98.60093259259259, 97.968465
-6.309573444801932, 98.71151592592592, 98.75284296296296, 98.66759222222221, 98.59349185185187, 97.96554314814816
-5.011872336272721, 98.85506425925927, 98.89625851851852, 98.73813111111112, 98.59591518518519, 97.96630055555556
-3.9810717055349714, 98.92755555555556, 98.96644759259259, 98.77159981481482, 98.58847907407407, 97.9705637037037
-3.1622776601683795, 98.91319462962963, 98.95421462962963, 98.79725814814815, 98.58608333333333, 97.95212759259257
-2.51188643150958, 98.83723777777777, 98.87031518518519, 98.77827962962964, 98.57670518518519, 97.95022351851853
-1.9952623149688797, 98.76167148148149, 98.78742092592593, 98.72453277777778, 98.57863314814816, 97.95107518518518
-1.5848931924611136, 98.75610666666667, 98.76314481481482, 98.70455703703703, 98.56990703703705, 97.9399311111111
-1.258925411794167, 98.82424907407407, 98.78629074074074, 98.70628703703704, 98.57630777777779, 97.9356775925926
-1.0, 98.90644537037036, 98.79363740740742, 98.70885314814815, 98.57138407407407, 97.94577074074073
1.258925411794167, 98.9289174074074, 98.78898370370369, 98.7272287037037, 98.59023703703703, 97.94300055555554
1.5848931924611136, 98.85376185185186, 98.78705203703703, 98.71688277777778, 98.5854562962963, 97.93489870370368
1.9952623149688797, 98.68686166666667, 98.77515148148147, 98.71128, 98.5886524074074, 97.94583759259262
2.51188643150958, 98.4582498148148, 98.78774777777778, 98.73258666666666, 98.58787648148149, 97.95414314814815
3.1622776601683795, 98.12672611111111, 98.85192314814815, 98.77076259259259, 98.58569962962963, 97.95641185185187
3.9810717055349714, 97.7034887037037, 98.9375874074074, 98.80016185185185, 98.58044222222222, 97.96048555555556
5.011872336272721, 97.20289833333334, 98.97945314814815, 98.80216351851853, 98.59966814814815, 97.97226962962962
6.309573444801932, 96.54660055555556, 98.95062462962962, 98.75688981481481, 98.58875537037036, 97.96044407407406
7.943282347242813, 95.75511703703704, 98.82873666666667, 98.70407333333334, 98.60321666666667, 97.97036499999996
9.999999999999995, 94.78064018518513, 98.63887537037037, 98.64774092592594, 98.59594740740741, 97.98300296296296
12.58925411794167, 93.6348003703704, 98.37800777777778, 98.57992074074073, 98.60277981481482, 97.98179370370373
17.782794100389218, 91.50243666666664, 97.86533111111112, 98.50023074074075, 98.60126185185186, 98.00291000000001
25.11886431509578, 88.70436185185177, 97.16361462962963, 98.4045835185185, 98.58677407407409, 98.02139092592597
35.48133892335752, 85.11289018518528, 96.27843574074073, 98.31960981481481, 98.59729666666667, 98.01954759259257
40.0, 83.67312870370375, 95.94744166666665, 98.28193462962963, 98.60336518518511, 98.0230724074074
