desiredholes, actualholes, successrate
0, 0, 0
1, 1, 0.38
2, 2, 0.54
4, 4, 1.02
5, 6, 1.68
9, 12, 3.43
16, 15, 4.81
17, 20, 5.24
24, 24, 6.94
26, 30, 8.13
34, 35, 10.0
39, 42, 11.57
45, 48, 12.866666666666667
53, 56, 15.7
59, 63, 16.0
70, 72, 19.6
74, 80, 21.3
89, 90, 25.233333333333334
91, 99, 26.766666666666666
109, 108, 28.566666666666666
110, 120, 32.56666666666667
130, 130, 34.3
134, 143, 39.7
152, 154, 41.86666666666667
160, 168, 43.36666666666667
175, 180, 48.6
188, 195, 53.86666666666667
201, 208, 55.53333333333333
219, 224, 59.6
228, 238, 65.83333333333333
252, 255, 66.6
257, 270, 71.56666666666666
287, 288, 76.53333333333333
288, 304, 80.9
320, 320, 81.6
324, 340, 86.23333333333333
354, 357, 86.9
364, 378, 92.0
390, 396, 92.26666666666667
406, 418, 97.0
428, 437, 96.66666666666667
451, 460, 99.63333333333334
467, 480, 99.73333333333333
498, 504, 99.8
508, 525, 99.9
547, 550, 100.0
