desiredholes, actualholes, successrate
0, 0, 0
1, 1, 3.47
2, 2, 5.91
3, 4, 11.37
6, 6, 17.08
8, 9, 17.36
11, 12, 23.37
15, 16, 23.12
18, 20, 29.18
24, 25, 29.45
26, 30, 34.85
36, 36, 34.57
37, 42, 41.85
49, 48, 47.03333333333333
50, 56, 47.733333333333334
63, 63, 52.93333333333333
66, 72, 54.8
78, 80, 58.46666666666667
85, 90, 59.96666666666667
95, 99, 64.93333333333334
105, 110, 63.53333333333333
114, 120, 71.03333333333333
129, 132, 70.26666666666667
135, 143, 75.53333333333333
154, 156, 76.36666666666666
157, 168, 81.73333333333333
182, 195, 88.06666666666666
208, 208, 93.6
212, 224, 94.5
235, 238, 99.53333333333333
244, 255, 99.26666666666667
265, 270, 99.9
279, 288, 99.83333333333333
296, 304, 100.0
