desiredholes, actualholes, successrate
0, 0, 0
1, 1, 1.64
4, 4, 6.88
7, 7, 11.65
10, 10, 15.17
13, 13, 19.39
16, 16, 23.97
19, 19, 26.61
22, 22, 30.58
25, 25, 34.02
28, 28, 37.76
31, 31, 40.98
41, 41, 50.5
51, 51, 60.3
61, 61, 66.76666666666667
71, 71, 71.06666666666666
81, 81, 77.0
91, 91, 79.76666666666667
101, 101, 85.33333333333333
111, 111, 88.56666666666666
121, 121, 90.63333333333334
131, 131, 92.16666666666667
141, 141, 93.53333333333333
151, 151, 94.06666666666666
161, 161, 95.76666666666667
171, 171, 96.2
181, 181, 96.96666666666667
191, 191, 97.46666666666667
201, 201, 98.16666666666667
211, 211, 98.33333333333333
221, 221, 98.6
231, 231, 98.86666666666666
241, 241, 99.06666666666666
251, 251, 99.26666666666667
261, 261, 99.43333333333334
271, 271, 99.5
281, 281, 99.5
291, 291, 99.73333333333333
301, 301, 99.86666666666666
311, 311, 99.73333333333333
321, 321, 99.96666666666667
331, 331, 99.93333333333334
341, 341, 99.96666666666667
351, 351, 99.9
361, 361, 99.96666666666667
371, 371, 100.0
