desiredholes, actualholes, successrate
0, 0, 0
1, 1, 0.64
2, 2, 1.21
3, 4, 2.44
6, 6, 3.39
8, 9, 5.6
11, 12, 7.24
15, 16, 9.54
18, 20, 11.51
24, 25, 13.24
26, 30, 17.37
36, 36, 18.72
37, 42, 23.32
49, 48, 27.1
50, 56, 30.4
63, 63, 35.13333333333333
66, 72, 38.93333333333333
78, 80, 43.0
85, 90, 49.9
95, 99, 55.166666666666664
105, 110, 58.6
114, 120, 64.56666666666666
129, 132, 69.76666666666667
135, 143, 72.03333333333333
154, 156, 77.63333333333334
157, 168, 80.03333333333333
182, 195, 86.43333333333334
208, 208, 87.03333333333333
212, 224, 91.7
235, 238, 93.16666666666667
244, 255, 97.43333333333334
265, 270, 97.53333333333333
279, 288, 100.0
