desiredholes, actualholes, successrate
0, 0, 0
1, 1, 0.3
2, 2, 0.68
4, 4, 1.39
5, 6, 1.84
9, 12, 3.61
16, 15, 4.83
17, 20, 6.4
24, 24, 7.52
26, 30, 9.3
34, 35, 10.65
39, 42, 12.89
45, 48, 14.5
53, 56, 17.633333333333333
59, 63, 18.866666666666667
70, 72, 21.4
74, 80, 24.4
89, 90, 26.233333333333334
91, 99, 28.333333333333332
109, 108, 31.733333333333334
110, 120, 34.53333333333333
130, 130, 38.4
134, 143, 41.13333333333333
152, 154, 42.86666666666667
160, 168, 47.46666666666667
175, 180, 51.8
188, 195, 55.93333333333333
201, 208, 59.666666666666664
219, 224, 61.9
228, 238, 64.3
252, 255, 69.4
257, 270, 72.93333333333334
287, 288, 75.53333333333333
288, 304, 75.66666666666667
320, 320, 78.0
324, 340, 80.9
354, 357, 84.16666666666667
364, 378, 86.1
390, 396, 86.66666666666667
406, 418, 90.33333333333333
428, 437, 91.1
451, 460, 94.0
467, 480, 94.13333333333334
498, 504, 96.63333333333334
508, 525, 96.66666666666667
547, 550, 97.76666666666667
551, 572, 98.2
595, 594, 99.1
598, 621, 99.76666666666667
642, 644, 99.83333333333333
652, 672, 100.0
