desiredholes, actualholes, successrate
0, 0, 0
1, 1, 0.55
4, 4, 2.6
7, 7, 4.21
10, 10, 6.31
13, 13, 7.83
16, 16, 9.91
19, 19, 11.21
22, 22, 13.26
25, 25, 15.49
28, 28, 17.32
31, 31, 17.53
41, 41, 22.566666666666666
51, 51, 27.633333333333333
61, 61, 33.666666666666664
71, 71, 37.9
81, 81, 42.7
91, 91, 47.96666666666667
101, 101, 51.4
111, 111, 55.333333333333336
121, 121, 58.56666666666667
131, 131, 60.666666666666664
141, 141, 64.5
151, 151, 66.23333333333333
161, 161, 69.13333333333334
171, 171, 71.63333333333334
181, 181, 74.26666666666667
191, 191, 77.56666666666666
201, 201, 78.3
211, 211, 81.9
221, 221, 83.66666666666667
231, 231, 84.06666666666666
241, 241, 86.93333333333334
251, 251, 86.76666666666667
261, 261, 88.3
271, 271, 90.16666666666667
281, 281, 89.86666666666666
291, 291, 91.33333333333333
301, 301, 92.73333333333333
311, 311, 93.0
321, 321, 93.5
331, 331, 93.66666666666667
341, 341, 95.46666666666667
351, 351, 96.03333333333333
361, 361, 95.56666666666666
371, 371, 95.83333333333333
381, 381, 96.03333333333333
391, 391, 96.46666666666667
401, 401, 97.13333333333334
411, 411, 97.73333333333333
421, 421, 97.8
431, 431, 98.2
441, 441, 98.03333333333333
451, 451, 98.3
461, 461, 98.83333333333333
471, 471, 99.06666666666666
481, 481, 98.53333333333333
491, 491, 99.2
501, 501, 99.16666666666667
511, 511, 98.93333333333334
521, 521, 99.43333333333334
531, 531, 99.2
541, 541, 99.46666666666667
551, 551, 99.53333333333333
561, 561, 99.63333333333334
571, 571, 99.63333333333334
581, 581, 99.66666666666667
591, 591, 99.7
601, 601, 99.83333333333333
611, 611, 99.83333333333333
621, 621, 99.76666666666667
631, 631, 99.86666666666666
641, 641, 99.96666666666667
651, 651, 99.86666666666666
661, 661, 99.93333333333334
671, 671, 99.9
681, 681, 99.9
691, 691, 99.9
701, 701, 99.83333333333333
711, 711, 99.8
721, 721, 100.0
