desiredholes, actualholes, successrate
0, 0, 0
1, 1, 0.47
2, 2, 0.97
3, 4, 1.38
6, 6, 2.26
8, 9, 3.16
11, 12, 4.49
15, 16, 5.97
18, 20, 7.44
24, 25, 9.13
26, 30, 10.64
36, 36, 13.09
37, 42, 14.65
49, 48, 17.1
50, 56, 20.0
63, 63, 22.2
66, 72, 22.6
78, 80, 26.166666666666668
85, 90, 27.1
95, 99, 30.133333333333333
105, 110, 28.6
114, 120, 31.9
129, 132, 32.3
135, 143, 33.6
154, 156, 32.96666666666667
157, 168, 36.93333333333333
182, 195, 39.96666666666667
208, 208, 41.266666666666666
212, 224, 41.0
235, 238, 44.3
244, 255, 44.9
265, 270, 44.13333333333333
279, 288, 49.56666666666667
296, 304, 50.2
316, 323, 48.666666666666664
328, 340, 53.93333333333333
355, 360, 51.766666666666666
363, 378, 56.4
397, 399, 56.233333333333334
399, 418, 58.5
437, 437, 61.06666666666667
441, 460, 61.0
477, 480, 62.333333333333336
487, 504, 62.36666666666667
519, 525, 66.03333333333333
536, 550, 64.16666666666667
562, 572, 68.6
587, 598, 68.4
607, 621, 70.5
640, 648, 72.16666666666667
654, 672, 72.8
696, 700, 73.03333333333333
702, 725, 76.13333333333334
752, 750, 78.63333333333334
753, 780, 77.4
804, 806, 81.73333333333333
813, 837, 81.7
858, 864, 84.46666666666667
876, 896, 83.93333333333334
913, 924, 85.9
941, 957, 85.9
970, 986, 88.83333333333333
1008, 1020, 88.3
1029, 1050, 90.9
1077, 1085, 91.2
1090, 1116, 94.36666666666666
1149, 1152, 94.06666666666666
1152, 1184, 97.3
1216, 1216, 99.63333333333334
1223, 1254, 99.36666666666666
1282, 1287, 99.56666666666666
1299, 1326, 99.43333333333334
1349, 1360, 99.46666666666667
1378, 1400, 99.56666666666666
1418, 1435, 99.56666666666666
1458, 1476, 99.7
1489, 1512, 99.8
1542, 1554, 99.83333333333333
1562, 1591, 99.8
1627, 1634, 99.76666666666667
1636, 1672, 99.8
1712, 1710, 99.8
1715, 1755, 99.86666666666666
1790, 1794, 100.0
