desiredholes, actualholes, successrate
0, 0, 0
1, 1, 1.31
4, 4, 5.56
7, 7, 9.56
10, 10, 13.62
13, 13, 17.09
16, 16, 20.74
19, 19, 25.02
22, 22, 29.13
25, 25, 31.65
28, 28, 35.18
31, 31, 39.58
41, 41, 49.6
51, 51, 57.5
61, 61, 66.0
71, 71, 72.43333333333334
81, 81, 76.36666666666666
91, 91, 81.16666666666667
101, 101, 84.53333333333333
111, 111, 88.83333333333333
121, 121, 91.26666666666667
131, 131, 92.36666666666666
141, 141, 95.4
151, 151, 96.03333333333333
161, 161, 96.56666666666666
171, 171, 97.6
181, 181, 98.2
191, 191, 98.2
201, 201, 99.0
211, 211, 99.2
221, 221, 99.56666666666666
231, 231, 99.26666666666667
241, 241, 99.7
251, 251, 99.73333333333333
261, 261, 99.73333333333333
271, 271, 99.9
281, 281, 99.86666666666666
291, 291, 99.9
301, 301, 99.93333333333334
311, 311, 100.0
