desiredholes, actualholes, successrate
0, 0, 0
1, 1, 0.31
2, 2, 0.53
4, 4, 1.05
5, 6, 1.72
9, 12, 3.12
16, 15, 4.06
17, 20, 5.59
24, 24, 6.74
26, 30, 8.65
34, 35, 9.12
39, 42, 11.64
45, 48, 13.433333333333334
53, 56, 15.466666666666667
59, 63, 16.433333333333334
70, 72, 18.333333333333332
74, 80, 21.833333333333332
89, 90, 22.9
91, 99, 24.533333333333335
109, 108, 27.933333333333334
110, 120, 30.5
130, 130, 33.1
134, 143, 37.13333333333333
152, 154, 40.266666666666666
160, 168, 43.36666666666667
175, 180, 47.333333333333336
188, 195, 50.7
201, 208, 52.46666666666667
219, 224, 57.766666666666666
228, 238, 60.1
252, 255, 63.43333333333333
257, 270, 65.66666666666667
287, 288, 70.36666666666666
288, 304, 72.5
320, 320, 75.7
324, 340, 77.9
354, 357, 80.66666666666667
364, 378, 81.93333333333334
390, 396, 84.26666666666667
406, 418, 85.06666666666666
428, 437, 86.36666666666666
451, 460, 90.5
467, 480, 91.06666666666666
498, 504, 92.3
508, 525, 93.96666666666667
547, 550, 94.43333333333334
551, 572, 95.76666666666667
595, 594, 97.2
598, 621, 97.16666666666667
642, 644, 98.83333333333333
652, 672, 98.9
690, 696, 99.83333333333333
708, 725, 99.83333333333333
739, 750, 100.0
