desiredholes, actualholes, successrate
0, 0, 0
1, 1, 1.95
2, 2, 3.56
3, 4, 6.42
6, 6, 8.42
8, 9, 13.27
11, 12, 15.16
15, 16, 21.85
18, 20, 23.92
24, 25, 29.55
26, 30, 34.83
36, 36, 40.87
37, 42, 44.17
49, 48, 46.36666666666667
50, 56, 54.2
63, 63, 56.8
66, 72, 60.36666666666667
78, 80, 65.5
85, 90, 69.86666666666666
95, 99, 73.8
105, 110, 77.06666666666666
114, 120, 79.5
129, 132, 82.2
135, 143, 84.33333333333333
154, 156, 86.33333333333333
157, 168, 88.5
182, 195, 91.7
208, 208, 92.56666666666666
212, 224, 93.16666666666667
235, 238, 93.2
244, 255, 95.53333333333333
265, 270, 95.3
279, 288, 95.7
296, 304, 96.83333333333333
316, 323, 97.7
328, 340, 97.8
355, 360, 98.06666666666666
363, 378, 97.96666666666667
397, 399, 98.53333333333333
399, 418, 98.66666666666667
437, 437, 98.23333333333333
441, 460, 98.96666666666667
477, 480, 98.8
487, 504, 98.8
519, 525, 98.9
536, 550, 99.06666666666666
562, 572, 99.16666666666667
587, 598, 99.36666666666666
607, 621, 99.5
640, 648, 99.6
654, 672, 99.56666666666666
696, 700, 99.9
702, 725, 99.6
752, 750, 99.83333333333333
753, 780, 99.93333333333334
804, 806, 99.96666666666667
813, 837, 100.0
