desiredholes, actualholes, successrate
0, 0, 0
1, 1, 0.35
2, 2, 0.78
3, 4, 1.27
6, 6, 2.05
8, 9, 2.79
11, 12, 3.46
15, 16, 4.94
18, 20, 5.97
24, 25, 8.02
26, 30, 9.58
36, 36, 11.24
37, 42, 12.74
49, 48, 13.933333333333334
50, 56, 17.266666666666666
63, 63, 20.266666666666666
66, 72, 21.966666666666665
78, 80, 25.266666666666666
85, 90, 26.7
95, 99, 28.333333333333332
105, 110, 33.233333333333334
114, 120, 33.833333333333336
129, 132, 37.8
135, 143, 41.3
154, 156, 44.63333333333333
157, 168, 51.1
182, 195, 54.36666666666667
208, 208, 58.93333333333333
212, 224, 62.1
235, 238, 64.16666666666667
244, 255, 68.06666666666666
265, 270, 70.0
279, 288, 74.36666666666666
296, 304, 77.16666666666667
316, 323, 79.03333333333333
328, 340, 81.2
355, 360, 84.8
363, 378, 87.16666666666667
397, 399, 90.06666666666666
399, 418, 90.76666666666667
437, 437, 92.26666666666667
441, 460, 94.3
477, 480, 95.43333333333334
487, 504, 96.46666666666667
519, 525, 97.4
536, 550, 98.03333333333333
562, 572, 98.53333333333333
587, 598, 99.13333333333334
607, 621, 99.26666666666667
640, 648, 99.53333333333333
654, 672, 99.76666666666667
696, 700, 99.86666666666666
702, 725, 99.93333333333334
752, 750, 99.96666666666667
753, 780, 100.0
