desiredholes, actualholes, successrate
0, 0, 0
1, 1, 1.39
4, 4, 5.36
7, 7, 10.75
10, 10, 14.61
13, 13, 17.71
16, 16, 21.54
19, 19, 25.86
22, 22, 29.79
25, 25, 32.36
28, 28, 35.22
31, 31, 37.45
41, 41, 50.3
51, 51, 57.4
61, 61, 64.53333333333333
71, 71, 70.86666666666666
81, 81, 76.06666666666666
91, 91, 82.6
101, 101, 86.06666666666666
111, 111, 88.7
121, 121, 90.23333333333333
131, 131, 92.16666666666667
141, 141, 94.13333333333334
151, 151, 96.06666666666666
161, 161, 96.9
171, 171, 97.13333333333334
181, 181, 97.9
191, 191, 98.5
201, 201, 99.1
211, 211, 99.36666666666666
221, 221, 99.56666666666666
231, 231, 99.56666666666666
241, 241, 99.73333333333333
251, 251, 99.66666666666667
261, 261, 99.9
271, 271, 99.96666666666667
281, 281, 99.96666666666667
291, 291, 100.0
