desiredholes, actualholes, successrate
0, 0, 0
1, 1, 0.98
4, 4, 3.24
7, 7, 5.25
10, 10, 6.45
13, 13, 8.81
16, 16, 10.66
19, 19, 12.29
22, 22, 13.19
25, 25, 16.07
28, 28, 16.41
31, 31, 17.71
41, 41, 22.4
51, 51, 27.633333333333333
61, 61, 31.333333333333332
71, 71, 34.833333333333336
81, 81, 37.46666666666667
91, 91, 43.46666666666667
101, 101, 46.96666666666667
111, 111, 48.9
121, 121, 51.93333333333333
131, 131, 54.06666666666667
141, 141, 57.333333333333336
151, 151, 59.03333333333333
161, 161, 61.3
171, 171, 63.733333333333334
181, 181, 66.9
191, 191, 67.93333333333334
201, 201, 67.96666666666667
211, 211, 70.03333333333333
221, 221, 71.96666666666667
231, 231, 73.7
241, 241, 74.43333333333334
251, 251, 77.13333333333334
261, 261, 78.83333333333333
271, 271, 78.33333333333333
281, 281, 80.7
291, 291, 80.93333333333334
301, 301, 81.86666666666666
311, 311, 82.03333333333333
321, 321, 82.63333333333334
331, 331, 84.1
341, 341, 85.1
351, 351, 86.2
361, 361, 87.46666666666667
371, 371, 87.4
381, 381, 88.63333333333334
391, 391, 89.13333333333334
401, 401, 89.06666666666666
411, 411, 89.5
421, 421, 90.6
431, 431, 90.8
441, 441, 90.7
451, 451, 91.36666666666666
461, 461, 92.36666666666666
471, 471, 92.7
481, 481, 92.43333333333334
491, 491, 92.43333333333334
501, 501, 93.26666666666667
511, 511, 93.56666666666666
521, 521, 94.06666666666666
531, 531, 94.66666666666667
541, 541, 94.36666666666666
551, 551, 94.2
561, 561, 94.7
571, 571, 95.53333333333333
581, 581, 95.9
591, 591, 96.16666666666667
601, 601, 96.13333333333334
611, 611, 96.5
621, 621, 96.63333333333334
631, 631, 96.73333333333333
641, 641, 95.83333333333333
651, 651, 96.83333333333333
661, 661, 96.2
671, 671, 96.5
681, 681, 97.33333333333333
691, 691, 96.9
701, 701, 97.1
711, 711, 97.36666666666666
721, 721, 97.1
731, 731, 97.83333333333333
741, 741, 97.8
751, 751, 97.3
761, 761, 97.93333333333334
771, 771, 98.1
781, 781, 97.66666666666667
791, 791, 98.23333333333333
801, 801, 97.86666666666666
811, 811, 98.53333333333333
821, 821, 98.4
831, 831, 98.4
841, 841, 98.5
851, 851, 98.43333333333334
861, 861, 98.43333333333334
871, 871, 98.36666666666666
881, 881, 98.7
891, 891, 98.7
901, 901, 98.53333333333333
911, 911, 98.83333333333333
921, 921, 98.8
931, 931, 98.8
941, 941, 99.1
951, 951, 98.96666666666667
961, 961, 98.8
971, 971, 98.9
981, 981, 99.0
991, 991, 99.2
1001, 1001, 99.06666666666666
1011, 1011, 99.36666666666666
1021, 1021, 99.16666666666667
1031, 1031, 99.16666666666667
1041, 1041, 99.06666666666666
1051, 1051, 99.2
1061, 1061, 99.4
1071, 1071, 99.46666666666667
1081, 1081, 99.16666666666667
1091, 1091, 99.26666666666667
1101, 1101, 99.5
1111, 1111, 99.23333333333333
1121, 1121, 99.43333333333334
1131, 1131, 99.46666666666667
1141, 1141, 99.36666666666666
1151, 1151, 99.6
1161, 1161, 99.3
1171, 1171, 99.6
1181, 1181, 99.56666666666666
1191, 1191, 99.56666666666666
1201, 1201, 99.53333333333333
1211, 1211, 99.6
1221, 1221, 99.8
1231, 1231, 99.53333333333333
1241, 1241, 99.46666666666667
1251, 1251, 99.83333333333333
1261, 1261, 99.4
1271, 1271, 99.63333333333334
1281, 1281, 99.6
1291, 1291, 99.6
1301, 1301, 99.73333333333333
1311, 1311, 99.83333333333333
1321, 1321, 99.6
1331, 1331, 99.8
1341, 1341, 99.9
1351, 1351, 99.7
1361, 1361, 99.8
1371, 1371, 99.76666666666667
1381, 1381, 99.83333333333333
1391, 1391, 99.86666666666666
1401, 1401, 99.7
1411, 1411, 99.83333333333333
1421, 1421, 99.8
1431, 1431, 99.73333333333333
1441, 1441, 99.86666666666666
1451, 1451, 99.93333333333334
1461, 1461, 99.93333333333334
1471, 1471, 99.96666666666667
1481, 1481, 99.86666666666666
1491, 1491, 99.83333333333333
1501, 1501, 99.86666666666666
1511, 1511, 99.8
1521, 1521, 99.93333333333334
1531, 1531, 99.96666666666667
1541, 1541, 99.83333333333333
1551, 1551, 99.9
1561, 1561, 99.9
1571, 1571, 99.96666666666667
1581, 1581, 99.96666666666667
1591, 1591, 99.96666666666667
1601, 1601, 99.83333333333333
1611, 1611, 99.93333333333334
1621, 1621, 99.96666666666667
1631, 1631, 99.93333333333334
1641, 1641, 99.8
1651, 1651, 99.96666666666667
1661, 1661, 99.9
1671, 1671, 99.96666666666667
1681, 1681, 99.96666666666667
1691, 1691, 99.9
1701, 1701, 99.96666666666667
1711, 1711, 99.86666666666666
1721, 1721, 99.96666666666667
1731, 1731, 99.96666666666667
1741, 1741, 100.0
