desiredholes, actualholes, successrate
0, 0, 0
1, 1, 0.33
2, 2, 0.73
3, 4, 1.17
6, 6, 1.69
8, 9, 2.39
11, 12, 3.64
15, 16, 4.76
18, 20, 5.71
24, 25, 7.15
26, 30, 8.05
36, 36, 9.51
37, 42, 11.44
49, 48, 12.766666666666667
50, 56, 14.966666666666667
63, 63, 17.666666666666668
66, 72, 20.066666666666666
78, 80, 21.733333333333334
85, 90, 24.466666666666665
95, 99, 26.9
105, 110, 29.3
114, 120, 32.63333333333333
129, 132, 34.266666666666666
135, 143, 39.166666666666664
154, 156, 42.166666666666664
157, 168, 44.333333333333336
182, 195, 52.46666666666667
208, 208, 55.7
212, 224, 59.46666666666667
235, 238, 64.13333333333334
244, 255, 69.0
265, 270, 72.43333333333334
279, 288, 77.03333333333333
296, 304, 80.86666666666666
316, 323, 83.8
328, 340, 86.9
355, 360, 88.06666666666666
363, 378, 92.0
397, 399, 92.23333333333333
399, 418, 96.1
437, 437, 99.43333333333334
441, 460, 99.2
477, 480, 100.0
