desiredholes, actualholes, successrate
0, 0, 0
1, 1, 0.27
2, 2, 0.54
3, 4, 1.05
6, 6, 1.53
8, 9, 2.21
11, 12, 3.39
15, 16, 4.12
18, 20, 5.42
24, 25, 6.61
26, 30, 8.0
36, 36, 9.59
37, 42, 11.78
49, 48, 12.866666666666667
50, 56, 13.9
63, 63, 17.533333333333335
66, 72, 18.633333333333333
78, 80, 21.4
85, 90, 22.9
95, 99, 27.0
105, 110, 29.2
114, 120, 32.63333333333333
129, 132, 35.8
135, 143, 37.13333333333333
154, 156, 40.36666666666667
157, 168, 44.0
182, 195, 49.5
208, 208, 53.03333333333333
212, 224, 55.333333333333336
235, 238, 56.733333333333334
244, 255, 61.13333333333333
265, 270, 64.7
279, 288, 68.8
296, 304, 70.33333333333333
316, 323, 75.1
328, 340, 78.33333333333333
355, 360, 82.5
363, 378, 84.56666666666666
397, 399, 87.76666666666667
399, 418, 88.83333333333333
437, 437, 91.06666666666666
441, 460, 92.13333333333334
477, 480, 92.26666666666667
487, 504, 94.53333333333333
519, 525, 95.26666666666667
536, 550, 96.0
562, 572, 96.7
587, 598, 97.26666666666667
607, 621, 97.63333333333334
640, 648, 98.23333333333333
654, 672, 99.33333333333333
696, 700, 99.23333333333333
702, 725, 99.73333333333333
752, 750, 100.0
