desiredholes, actualholes, successrate
0, 0, 0
1, 1, 1.88
2, 2, 3.43
3, 4, 5.56
6, 6, 8.98
8, 9, 12.82
11, 12, 16.47
15, 16, 22.02
18, 20, 26.31
24, 25, 32.42
26, 30, 38.9
36, 36, 44.9
37, 42, 51.94
49, 48, 58.3
50, 56, 62.8
63, 63, 68.26666666666667
66, 72, 71.76666666666667
78, 80, 77.06666666666666
85, 90, 80.3
95, 99, 84.33333333333333
105, 110, 86.96666666666667
114, 120, 91.26666666666667
129, 132, 93.4
135, 143, 95.43333333333334
154, 156, 97.13333333333334
157, 168, 98.23333333333333
182, 195, 99.16666666666667
208, 208, 99.56666666666666
212, 224, 99.86666666666666
235, 238, 99.93333333333334
244, 255, 99.93333333333334
265, 270, 100.0
