desiredholes, actualholes, successrate
0, 0, 0
1, 1, 0.38
2, 2, 0.79
4, 4, 1.53
5, 6, 2.48
9, 12, 5.33
16, 15, 5.8
17, 20, 6.53
24, 24, 7.64
26, 30, 7.79
34, 35, 8.41
39, 42, 9.19
45, 48, 9.333333333333334
53, 56, 10.5
59, 63, 11.866666666666667
70, 72, 11.033333333333333
74, 80, 12.833333333333334
89, 90, 12.433333333333334
91, 99, 14.0
109, 108, 16.533333333333335
110, 120, 15.233333333333333
130, 130, 16.433333333333334
134, 143, 16.3
152, 154, 17.833333333333332
160, 168, 16.8
175, 180, 19.0
188, 195, 19.6
201, 208, 21.4
219, 224, 20.333333333333332
228, 238, 20.833333333333332
252, 255, 22.566666666666666
257, 270, 23.3
287, 288, 23.266666666666666
288, 304, 23.066666666666666
320, 320, 25.3
324, 340, 23.4
354, 357, 25.666666666666668
364, 378, 25.633333333333333
390, 396, 27.733333333333334
406, 418, 26.933333333333334
428, 437, 29.633333333333333
451, 460, 29.666666666666668
467, 480, 29.166666666666668
498, 504, 29.9
508, 525, 31.566666666666666
547, 550, 31.166666666666668
551, 572, 31.566666666666666
595, 594, 32.56666666666667
598, 621, 33.6
642, 644, 33.46666666666667
652, 672, 35.36666666666667
690, 696, 38.666666666666664
708, 725, 36.13333333333333
739, 750, 38.0
766, 780, 38.96666666666667
791, 806, 39.2
827, 837, 39.53333333333333
844, 864, 41.56666666666667
890, 896, 39.1
899, 924, 42.3
955, 957, 41.7
956, 986, 43.4
1014, 1015, 43.13333333333333
1022, 1050, 43.833333333333336
1074, 1080, 45.5
1092, 1116, 44.333333333333336
1136, 1147, 47.166666666666664
1164, 1184, 45.86666666666667
1200, 1216, 47.3
1239, 1254, 45.93333333333333
1265, 1287, 48.3
1316, 1326, 49.3
1332, 1360, 51.333333333333336
1395, 1400, 50.266666666666666
1401, 1435, 51.333333333333336
1471, 1470, 53.7
1476, 1512, 52.56666666666667
1544, 1548, 53.666666666666664
1560, 1591, 54.9
1617, 1628, 54.7
1646, 1672, 57.03333333333333
1693, 1710, 58.833333333333336
1734, 1755, 57.0
1771, 1794, 58.333333333333336
1825, 1840, 56.46666666666667
1850, 1880, 58.9
1918, 1927, 59.0
1931, 1968, 60.166666666666664
2013, 2058, 62.93333333333333
2098, 2100, 63.166666666666664
2111, 2150, 62.666666666666664
2184, 2193, 65.23333333333333
2211, 2244, 63.833333333333336
2272, 2288, 66.36666666666666
2313, 2340, 64.93333333333334
2361, 2385, 67.66666666666667
2417, 2438, 66.7
2453, 2484, 67.7
2524, 2538, 67.36666666666666
2546, 2585, 70.2
2633, 2640, 70.9
2640, 2688, 69.8
2737, 2736, 70.96666666666667
2745, 2793, 72.86666666666666
2835, 2842, 72.76666666666667
2858, 2900, 72.0
2935, 2950, 73.43333333333334
2974, 3009, 73.1
3037, 3060, 74.66666666666667
3093, 3120, 75.13333333333334
3140, 3172, 76.9
3213, 3233, 77.63333333333334
3245, 3286, 77.9
3336, 3348, 77.46666666666667
3352, 3402, 77.6
3461, 3456, 80.73333333333333
3462, 3520, 78.93333333333334
3571, 3575, 81.46666666666667
3589, 3640, 81.16666666666667
3683, 3696, 84.4
3719, 3762, 83.0
3797, 3819, 82.7
3851, 3886, 83.36666666666666
3913, 3944, 85.76666666666667
3986, 4012, 85.66666666666667
4030, 4071, 85.3
4123, 4140, 86.66666666666667
4149, 4200, 87.93333333333334
4262, 4270, 87.46666666666667
4270, 4331, 89.33333333333333
4392, 4392, 90.0
4403, 4464, 90.3
4516, 4526, 91.7
4547, 4599, 90.66666666666667
4642, 4662, 91.8
4693, 4736, 92.9
4770, 4800, 94.53333333333333
4842, 4875, 93.83333333333333
4899, 4940, 95.23333333333333
4992, 5016, 95.06666666666666
5030, 5082, 96.13333333333334
5145, 5159, 96.23333333333333
5163, 5226, 97.46666666666667
5298, 5293, 98.56666666666666
5301, 5372, 98.96666666666667
5434, 5440, 100.0
