desiredholes, actualholes, successrate
0, 0, 0
1, 1, 3.02
2, 2, 6.67
3, 4, 11.4
6, 6, 17.14
8, 9, 24.54
11, 12, 32.26
15, 16, 38.58
18, 20, 48.59
24, 25, 53.04
26, 30, 61.43
36, 36, 66.62
37, 42, 74.85
49, 48, 81.7
50, 56, 86.06666666666666
63, 63, 90.66666666666667
66, 72, 92.36666666666666
78, 80, 96.13333333333334
85, 90, 96.8
95, 99, 98.56666666666666
105, 110, 99.03333333333333
114, 120, 99.7
129, 132, 99.86666666666666
135, 143, 99.96666666666667
154, 156, 99.96666666666667
157, 168, 99.96666666666667
182, 195, 100.0
