desiredholes, actualholes, successrate
0, 0, 0
1, 1, 0.62
2, 2, 1.34
4, 4, 2.4
5, 6, 3.39
9, 12, 6.87
16, 15, 8.3
17, 20, 10.68
24, 24, 12.94
26, 30, 16.51
34, 35, 18.26
39, 42, 21.37
45, 48, 24.066666666666666
53, 56, 27.6
59, 63, 34.06666666666667
70, 72, 36.733333333333334
74, 80, 40.7
89, 90, 47.7
91, 99, 51.666666666666664
109, 108, 55.666666666666664
110, 120, 64.4
130, 130, 67.23333333333333
134, 143, 74.06666666666666
152, 154, 79.96666666666667
160, 168, 85.13333333333334
175, 180, 92.8
188, 195, 92.2
201, 208, 97.73333333333333
219, 224, 97.66666666666667
228, 238, 100.0
