desiredholes, actualholes, successrate
0, 0, 0
1, 1, 0.28
2, 2, 0.56
4, 4, 1.3
5, 6, 2.07
9, 12, 3.89
16, 15, 4.43
17, 20, 5.86
24, 24, 7.24
26, 30, 9.47
34, 35, 11.46
39, 42, 13.06
45, 48, 15.266666666666667
53, 56, 17.9
59, 63, 19.966666666666665
70, 72, 22.2
74, 80, 24.433333333333334
89, 90, 25.966666666666665
91, 99, 30.466666666666665
109, 108, 31.7
110, 120, 36.03333333333333
130, 130, 39.766666666666666
134, 143, 41.03333333333333
152, 154, 42.5
160, 168, 43.93333333333333
175, 180, 46.06666666666667
188, 195, 47.6
201, 208, 49.7
219, 224, 48.8
228, 238, 53.2
252, 255, 54.56666666666667
257, 270, 57.8
287, 288, 56.333333333333336
288, 304, 60.233333333333334
320, 320, 62.43333333333333
324, 340, 62.1
354, 357, 65.83333333333333
364, 378, 63.86666666666667
390, 396, 67.36666666666666
406, 418, 67.93333333333334
428, 437, 70.6
451, 460, 69.56666666666666
467, 480, 74.7
498, 504, 73.16666666666667
508, 525, 77.4
547, 550, 76.33333333333333
551, 572, 78.93333333333334
595, 594, 81.9
598, 621, 82.1
642, 644, 85.5
652, 672, 85.53333333333333
690, 696, 90.06666666666666
708, 725, 88.6
739, 750, 91.0
766, 780, 91.93333333333334
791, 806, 94.76666666666667
827, 837, 94.6
844, 864, 97.9
890, 896, 97.93333333333334
899, 924, 100.0
