desiredholes, actualholes, successrate
0, 0, 0
1, 1, 1.6
2, 2, 3.22
3, 4, 5.63
6, 6, 8.56
8, 9, 12.55
11, 12, 16.5
15, 16, 20.86
18, 20, 26.04
24, 25, 32.19
26, 30, 38.4
36, 36, 45.12
37, 42, 52.61
49, 48, 59.9
50, 56, 64.2
63, 63, 71.53333333333333
66, 72, 73.36666666666666
78, 80, 79.46666666666667
85, 90, 82.83333333333333
95, 99, 87.16666666666667
105, 110, 88.76666666666667
114, 120, 93.1
129, 132, 94.1
135, 143, 96.46666666666667
154, 156, 96.96666666666667
157, 168, 98.8
182, 195, 99.36666666666666
208, 208, 99.83333333333333
212, 224, 99.83333333333333
235, 238, 99.93333333333334
244, 255, 99.96666666666667
265, 270, 100.0
