desiredholes, actualholes, successrate
0, 0, 0
1, 1, 0.51
2, 2, 1.18
4, 4, 2.13
5, 6, 3.47
9, 12, 6.57
16, 15, 8.61
17, 20, 11.53
24, 24, 14.04
26, 30, 16.41
34, 35, 19.3
39, 42, 22.65
45, 48, 26.566666666666666
53, 56, 31.8
59, 63, 33.96666666666667
70, 72, 38.06666666666667
74, 80, 42.13333333333333
89, 90, 46.56666666666667
91, 99, 50.4
109, 108, 56.166666666666664
110, 120, 61.93333333333333
130, 130, 67.26666666666667
134, 143, 74.56666666666666
152, 154, 78.7
160, 168, 84.7
175, 180, 93.03333333333333
188, 195, 94.66666666666667
201, 208, 100.0
