desiredholes, actualholes, successrate
0, 0, 0
1, 1, 0.65
2, 2, 1.4
3, 4, 2.6
6, 6, 3.74
8, 9, 5.36
11, 12, 7.0
15, 16, 9.38
18, 20, 11.51
24, 25, 14.52
26, 30, 16.86
36, 36, 19.52
37, 42, 23.51
49, 48, 27.233333333333334
50, 56, 31.933333333333334
63, 63, 34.8
66, 72, 40.86666666666667
78, 80, 44.3
85, 90, 50.0
95, 99, 53.36666666666667
105, 110, 61.06666666666667
114, 120, 65.46666666666667
129, 132, 72.73333333333333
135, 143, 77.73333333333333
154, 156, 80.0
157, 168, 87.56666666666666
182, 195, 92.23333333333333
208, 208, 98.0
212, 224, 98.03333333333333
235, 238, 99.93333333333334
244, 255, 99.9
265, 270, 100.0
