desiredholes, actualholes, successrate
0, 0, 0
1, 1, 0.62
2, 2, 1.11
3, 4, 2.52
6, 6, 3.16
8, 9, 4.97
11, 12, 7.37
15, 16, 9.47
18, 20, 11.52
24, 25, 14.41
26, 30, 16.61
36, 36, 19.94
37, 42, 23.74
49, 48, 26.166666666666668
50, 56, 30.566666666666666
63, 63, 35.2
66, 72, 37.9
78, 80, 40.86666666666667
85, 90, 46.666666666666664
95, 99, 50.266666666666666
105, 110, 54.46666666666667
114, 120, 59.233333333333334
129, 132, 66.13333333333334
135, 143, 69.3
154, 156, 72.43333333333334
157, 168, 76.0
182, 195, 83.83333333333333
208, 208, 88.0
212, 224, 89.7
235, 238, 93.6
244, 255, 94.93333333333334
265, 270, 97.03333333333333
279, 288, 98.7
296, 304, 99.0
316, 323, 100.0
