desiredholes, actualholes, successrate
0, 0, 0
1, 1, 1.94
2, 2, 2.63
4, 4, 5.75
5, 6, 7.16
9, 12, 14.21
16, 15, 18.68
17, 20, 24.98
24, 24, 29.33
26, 30, 36.16
34, 35, 42.63
39, 42, 49.9
45, 48, 50.96666666666667
53, 56, 60.0
59, 63, 58.96666666666667
70, 72, 67.9
74, 80, 67.13333333333334
89, 90, 74.93333333333334
91, 99, 75.56666666666666
109, 108, 75.0
110, 120, 83.86666666666666
130, 130, 82.46666666666667
134, 143, 93.03333333333333
152, 154, 92.63333333333334
160, 168, 99.5
175, 180, 99.6
188, 195, 100.0
