desiredholes, actualholes, successrate
0, 0, 0
1, 1, 0.42
4, 4, 1.73
7, 7, 2.76
10, 10, 4.1
13, 13, 5.47
16, 16, 6.06
19, 19, 7.38
22, 22, 8.75
25, 25, 10.06
28, 28, 10.68
31, 31, 11.56
41, 41, 14.7
51, 51, 17.766666666666666
61, 61, 22.5
71, 71, 25.3
81, 81, 29.8
91, 91, 31.666666666666668
101, 101, 33.9
111, 111, 38.9
121, 121, 40.06666666666667
131, 131, 44.06666666666667
141, 141, 46.266666666666666
151, 151, 48.166666666666664
161, 161, 50.13333333333333
171, 171, 54.03333333333333
181, 181, 54.9
191, 191, 57.333333333333336
201, 201, 58.43333333333333
211, 211, 60.43333333333333
221, 221, 61.63333333333333
231, 231, 63.7
241, 241, 65.66666666666667
251, 251, 66.76666666666667
261, 261, 68.93333333333334
271, 271, 71.86666666666666
281, 281, 73.76666666666667
291, 291, 74.6
301, 301, 76.56666666666666
311, 311, 78.4
321, 321, 80.16666666666667
331, 331, 80.06666666666666
341, 341, 82.5
351, 351, 82.73333333333333
361, 361, 83.2
371, 371, 85.53333333333333
381, 381, 86.0
391, 391, 84.83333333333333
401, 401, 86.0
411, 411, 86.76666666666667
421, 421, 88.0
431, 431, 88.63333333333334
441, 441, 88.7
451, 451, 89.03333333333333
461, 461, 90.66666666666667
471, 471, 90.8
481, 481, 90.63333333333334
491, 491, 92.56666666666666
501, 501, 92.83333333333333
511, 511, 92.56666666666666
521, 521, 93.0
531, 531, 92.96666666666667
541, 541, 94.3
551, 551, 94.03333333333333
561, 561, 94.43333333333334
571, 571, 94.66666666666667
581, 581, 93.9
591, 591, 94.56666666666666
601, 601, 94.9
611, 611, 95.83333333333333
621, 621, 95.7
631, 631, 96.0
641, 641, 95.7
651, 651, 96.36666666666666
661, 661, 96.3
671, 671, 96.0
681, 681, 96.43333333333334
691, 691, 96.56666666666666
701, 701, 96.8
711, 711, 96.63333333333334
721, 721, 97.0
731, 731, 96.7
741, 741, 96.76666666666667
751, 751, 97.86666666666666
761, 761, 96.73333333333333
771, 771, 97.26666666666667
781, 781, 97.36666666666666
791, 791, 96.9
801, 801, 97.5
811, 811, 97.56666666666666
821, 821, 97.66666666666667
831, 831, 98.36666666666666
841, 841, 97.76666666666667
851, 851, 97.66666666666667
861, 861, 98.66666666666667
871, 871, 98.5
881, 881, 97.93333333333334
891, 891, 97.7
901, 901, 98.36666666666666
911, 911, 97.8
