desiredholes, actualholes, successrate
0, 0, 0
1, 1, 2.95
2, 2, 5.88
3, 4, 12.31
6, 6, 14.11
8, 9, 22.36
11, 12, 25.0
15, 16, 34.99
18, 20, 39.26
24, 25, 47.81
26, 30, 52.21
36, 36, 60.81
37, 42, 64.58
49, 48, 66.0
50, 56, 74.26666666666667
63, 63, 76.03333333333333
66, 72, 82.66666666666667
78, 80, 83.43333333333334
85, 90, 88.3
95, 99, 89.93333333333334
105, 110, 93.03333333333333
114, 120, 92.53333333333333
129, 132, 94.76666666666667
135, 143, 95.8
154, 156, 96.63333333333334
157, 168, 97.2
182, 195, 97.43333333333334
208, 208, 97.93333333333334
212, 224, 98.5
235, 238, 98.73333333333333
244, 255, 98.9
265, 270, 99.16666666666667
279, 288, 99.43333333333334
296, 304, 99.53333333333333
316, 323, 99.8
328, 340, 99.66666666666667
355, 360, 100.0
