desiredholes, actualholes, successrate
0, 0, 0
1, 1, 1.83
2, 2, 3.4
3, 4, 5.85
6, 6, 8.98
8, 9, 13.02
11, 12, 17.84
15, 16, 21.98
18, 20, 27.36
24, 25, 30.59
26, 30, 35.66
36, 36, 34.23
37, 42, 42.5
49, 48, 47.63333333333333
50, 56, 46.56666666666667
63, 63, 52.1
66, 72, 54.4
78, 80, 58.53333333333333
85, 90, 59.3
95, 99, 65.1
105, 110, 65.06666666666666
114, 120, 70.66666666666667
129, 132, 71.5
135, 143, 76.0
154, 156, 76.06666666666666
157, 168, 82.2
182, 195, 88.3
208, 208, 94.4
212, 224, 93.93333333333334
235, 238, 99.43333333333334
244, 255, 99.53333333333333
265, 270, 99.73333333333333
279, 288, 99.8
296, 304, 100.0
