desiredholes, actualholes, successrate
0, 0, 0
1, 1, 0.41
2, 2, 0.67
3, 4, 1.31
6, 6, 1.79
8, 9, 2.93
11, 12, 3.64
15, 16, 5.34
18, 20, 6.6
24, 25, 7.77
26, 30, 9.65
36, 36, 10.93
37, 42, 12.91
49, 48, 15.066666666666666
50, 56, 17.233333333333334
63, 63, 19.5
66, 72, 20.733333333333334
78, 80, 23.7
85, 90, 27.6
95, 99, 29.266666666666666
105, 110, 32.93333333333333
114, 120, 37.1
129, 132, 39.03333333333333
135, 143, 41.733333333333334
154, 156, 45.86666666666667
157, 168, 48.8
182, 195, 53.63333333333333
208, 208, 57.166666666666664
212, 224, 61.7
235, 238, 64.13333333333334
244, 255, 65.63333333333334
265, 270, 71.26666666666667
279, 288, 73.46666666666667
296, 304, 77.46666666666667
316, 323, 79.1
328, 340, 81.8
355, 360, 84.56666666666666
363, 378, 87.73333333333333
397, 399, 88.83333333333333
399, 418, 90.76666666666667
437, 437, 92.03333333333333
441, 460, 93.96666666666667
477, 480, 95.43333333333334
487, 504, 96.86666666666666
519, 525, 97.63333333333334
536, 550, 98.23333333333333
562, 572, 98.76666666666667
587, 598, 99.23333333333333
607, 621, 99.3
640, 648, 99.5
654, 672, 99.76666666666667
696, 700, 99.8
702, 725, 99.86666666666666
752, 750, 99.96666666666667
753, 780, 99.9
804, 806, 100.0
