desiredholes, actualholes, successrate
0, 0, 0
1, 1, 0.45
2, 2, 1.43
4, 4, 2.72
5, 6, 3.76
9, 12, 7.54
16, 15, 8.63
17, 20, 11.64
24, 24, 14.28
26, 30, 16.47
34, 35, 20.13
39, 42, 19.31
45, 48, 21.933333333333334
53, 56, 22.233333333333334
59, 63, 25.533333333333335
70, 72, 24.433333333333334
74, 80, 27.933333333333334
89, 90, 28.5
91, 99, 29.266666666666666
109, 108, 32.766666666666666
110, 120, 31.9
130, 130, 35.46666666666667
134, 143, 37.13333333333333
152, 154, 38.9
160, 168, 38.5
175, 180, 42.0
188, 195, 40.766666666666666
201, 208, 44.86666666666667
219, 224, 42.5
228, 238, 46.5
252, 255, 47.43333333333333
257, 270, 49.333333333333336
287, 288, 51.36666666666667
288, 304, 52.733333333333334
320, 320, 57.46666666666667
324, 340, 54.2
354, 357, 59.13333333333333
364, 378, 58.666666666666664
390, 396, 60.233333333333334
406, 418, 61.56666666666667
428, 437, 64.46666666666667
451, 460, 63.06666666666667
467, 480, 65.3
498, 504, 65.0
508, 525, 68.46666666666667
547, 550, 69.56666666666666
551, 572, 71.33333333333333
595, 594, 73.16666666666667
598, 621, 74.03333333333333
642, 644, 75.43333333333334
652, 672, 75.86666666666666
690, 696, 79.46666666666667
708, 725, 78.13333333333334
739, 750, 80.7
766, 780, 80.53333333333333
791, 806, 82.46666666666667
827, 837, 84.33333333333333
844, 864, 86.7
890, 896, 86.56666666666666
899, 924, 88.83333333333333
955, 957, 88.9
956, 986, 91.03333333333333
1014, 1015, 95.13333333333334
1022, 1050, 94.5
1074, 1080, 97.26666666666667
1092, 1116, 97.26666666666667
1136, 1147, 99.93333333333334
1164, 1184, 99.9
1200, 1216, 100.0
