desiredholes, actualholes, successrate
0, 0, 0
1, 1, 0.31
2, 2, 0.56
3, 4, 1.2
6, 6, 1.86
8, 9, 2.9
11, 12, 3.96
15, 16, 5.3
18, 20, 6.41
24, 25, 7.82
26, 30, 9.5
36, 36, 10.57
37, 42, 12.81
49, 48, 13.4
50, 56, 17.633333333333333
63, 63, 21.066666666666666
66, 72, 22.833333333333332
78, 80, 24.166666666666668
85, 90, 26.066666666666666
95, 99, 28.733333333333334
105, 110, 33.733333333333334
114, 120, 34.1
129, 132, 38.8
135, 143, 44.06666666666667
154, 156, 46.766666666666666
157, 168, 49.5
182, 195, 58.666666666666664
208, 208, 60.93333333333333
212, 224, 66.3
235, 238, 67.83333333333333
244, 255, 71.7
265, 270, 72.93333333333334
279, 288, 78.9
296, 304, 80.23333333333333
316, 323, 84.43333333333334
328, 340, 84.83333333333333
355, 360, 88.26666666666667
363, 378, 89.63333333333334
397, 399, 92.73333333333333
399, 418, 92.3
437, 437, 93.36666666666666
441, 460, 96.56666666666666
477, 480, 96.7
487, 504, 99.03333333333333
519, 525, 99.4
536, 550, 100.0
