desiredholes, actualholes, successrate
0, 0, 0
1, 1, 0.46
2, 2, 0.77
4, 4, 1.36
5, 6, 2.29
9, 12, 4.63
16, 15, 5.96
17, 20, 5.82
24, 24, 6.86
26, 30, 6.84
34, 35, 8.44
39, 42, 7.84
45, 48, 8.133333333333333
53, 56, 9.433333333333334
59, 63, 11.5
70, 72, 10.566666666666666
74, 80, 11.866666666666667
89, 90, 11.5
91, 99, 14.166666666666666
109, 108, 14.133333333333333
110, 120, 14.3
130, 130, 15.066666666666666
134, 143, 15.033333333333333
152, 154, 15.9
160, 168, 16.966666666666665
175, 180, 18.333333333333332
188, 195, 16.166666666666668
201, 208, 18.1
219, 224, 18.3
228, 238, 19.6
252, 255, 19.866666666666667
257, 270, 20.666666666666668
287, 288, 20.7
288, 304, 21.233333333333334
320, 320, 22.433333333333334
324, 340, 22.733333333333334
354, 357, 24.4
364, 378, 23.233333333333334
390, 396, 23.7
406, 418, 24.966666666666665
428, 437, 27.966666666666665
451, 460, 25.6
467, 480, 29.066666666666666
498, 504, 28.533333333333335
508, 525, 28.6
547, 550, 28.9
551, 572, 29.733333333333334
595, 594, 29.0
598, 621, 31.0
642, 644, 33.13333333333333
652, 672, 31.933333333333334
690, 696, 34.93333333333333
708, 725, 33.7
739, 750, 33.7
766, 780, 36.56666666666667
791, 806, 35.166666666666664
827, 837, 35.5
844, 864, 37.7
890, 896, 35.63333333333333
899, 924, 36.96666666666667
955, 957, 37.43333333333333
956, 986, 39.333333333333336
1014, 1015, 39.06666666666667
1022, 1050, 39.86666666666667
1074, 1080, 39.93333333333333
1092, 1116, 42.93333333333333
1136, 1147, 41.53333333333333
1164, 1184, 43.96666666666667
1200, 1216, 43.7
1239, 1254, 42.1
1265, 1287, 45.46666666666667
1316, 1326, 44.93333333333333
1332, 1360, 45.43333333333333
1395, 1400, 46.6
1401, 1435, 47.833333333333336
1471, 1470, 48.166666666666664
1476, 1512, 48.6
1544, 1548, 50.833333333333336
1560, 1591, 50.63333333333333
1617, 1628, 52.3
1646, 1672, 50.733333333333334
1693, 1710, 52.03333333333333
1734, 1755, 50.5
1771, 1794, 54.03333333333333
1825, 1840, 53.13333333333333
1850, 1880, 53.833333333333336
1918, 1927, 54.03333333333333
1931, 1968, 52.9
2013, 2058, 55.93333333333333
2098, 2100, 56.9
2111, 2150, 56.06666666666667
2184, 2193, 60.03333333333333
2211, 2244, 59.8
2272, 2288, 60.63333333333333
2313, 2340, 60.6
2361, 2385, 61.3
2417, 2438, 60.0
2453, 2484, 62.166666666666664
2524, 2538, 62.36666666666667
2546, 2585, 62.4
2633, 2640, 63.0
2640, 2688, 64.66666666666667
2737, 2736, 66.16666666666667
2745, 2793, 65.23333333333333
2835, 2842, 66.53333333333333
2858, 2900, 65.43333333333334
2935, 2950, 67.2
2974, 3009, 67.1
3037, 3060, 69.6
3093, 3120, 68.46666666666667
3140, 3172, 69.03333333333333
3213, 3233, 70.33333333333333
3245, 3286, 71.3
3336, 3348, 70.43333333333334
3352, 3402, 72.63333333333334
3461, 3456, 73.7
3462, 3520, 75.2
3571, 3575, 74.6
3589, 3640, 73.36666666666666
3683, 3696, 74.86666666666666
3719, 3762, 76.66666666666667
3797, 3819, 77.5
3851, 3886, 75.26666666666667
3913, 3944, 77.63333333333334
3986, 4012, 77.83333333333333
4030, 4071, 77.86666666666666
4123, 4140, 78.83333333333333
4149, 4200, 78.66666666666667
4262, 4270, 79.33333333333333
4270, 4331, 80.2
4392, 4392, 81.73333333333333
4403, 4464, 80.93333333333334
4516, 4526, 84.06666666666666
4547, 4599, 83.56666666666666
4642, 4662, 84.76666666666667
4693, 4736, 83.83333333333333
4770, 4800, 86.43333333333334
4842, 4875, 85.3
4899, 4940, 87.8
4992, 5016, 88.0
5030, 5082, 86.73333333333333
5145, 5159, 88.1
5163, 5226, 89.16666666666667
5298, 5293, 90.73333333333333
5301, 5372, 90.5
5434, 5440, 91.06666666666666
5458, 5520, 90.9
5572, 5589, 93.1
5618, 5670, 92.73333333333333
5712, 5740, 94.16666666666667
5780, 5822, 93.76666666666667
5854, 5893, 94.53333333333333
5945, 5976, 94.86666666666666
5997, 6048, 95.8
6112, 6132, 96.53333333333333
6142, 6205, 97.23333333333333
6281, 6290, 96.56666666666666
6289, 6364, 97.86666666666666
6437, 6438, 99.03333333333333
6452, 6525, 98.96666666666667
6587, 6600, 100.0
