desiredholes, actualholes, successrate
0, 0, 0
1, 1, 0.34
2, 2, 0.58
3, 4, 1.18
6, 6, 1.98
8, 9, 2.95
11, 12, 4.02
15, 16, 5.11
18, 20, 6.31
24, 25, 7.85
26, 30, 9.45
36, 36, 11.04
37, 42, 13.26
49, 48, 15.533333333333333
50, 56, 17.7
63, 63, 19.2
66, 72, 22.4
78, 80, 24.233333333333334
85, 90, 27.9
95, 99, 29.666666666666668
105, 110, 32.56666666666667
114, 120, 35.46666666666667
129, 132, 41.233333333333334
135, 143, 42.63333333333333
154, 156, 45.43333333333333
157, 168, 48.0
182, 195, 57.7
208, 208, 60.96666666666667
212, 224, 66.03333333333333
235, 238, 71.7
244, 255, 75.93333333333334
265, 270, 80.0
279, 288, 83.56666666666666
296, 304, 85.33333333333333
316, 323, 90.1
328, 340, 90.76666666666667
355, 360, 95.1
363, 378, 94.93333333333334
397, 399, 99.6
399, 418, 99.66666666666667
437, 437, 99.73333333333333
441, 460, 100.0
