desiredholes, actualholes, successrate
0, 0, 0
1, 1, 0.26
2, 2, 0.61
3, 4, 1.44
6, 6, 2.07
8, 9, 2.86
11, 12, 4.06
15, 16, 5.06
18, 20, 6.16
24, 25, 7.52
26, 30, 8.76
36, 36, 10.78
37, 42, 11.97
49, 48, 14.033333333333333
50, 56, 15.533333333333333
63, 63, 18.0
66, 72, 19.533333333333335
78, 80, 22.833333333333332
85, 90, 24.8
95, 99, 26.3
105, 110, 32.3
114, 120, 35.6
129, 132, 36.8
135, 143, 41.8
154, 156, 42.36666666666667
157, 168, 47.3
182, 195, 55.7
208, 208, 56.8
212, 224, 63.43333333333333
235, 238, 66.8
244, 255, 72.26666666666667
265, 270, 76.4
279, 288, 81.46666666666667
296, 304, 85.5
316, 323, 88.16666666666667
328, 340, 92.76666666666667
355, 360, 92.6
363, 378, 97.6
397, 399, 97.86666666666666
399, 418, 99.7
437, 437, 99.76666666666667
441, 460, 99.8
477, 480, 99.96666666666667
487, 504, 99.96666666666667
519, 525, 100.0
