ratio, hexlike, staggerXY, randomisedStaggerXY8, halton, random
-40.0, 96.28726527777778, 96.38101444444445, 98.66542138888889, 99.04495305555558, 98.65556499999998
-35.48133892335752, 96.6430038888889, 96.71386055555556, 98.70105944444443, 99.05550333333333, 98.6513225
-25.11886431509578, 97.43755527777776, 97.49974750000001, 98.788655, 99.06954527777779, 98.67566888888888
-17.782794100389218, 98.07340166666667, 98.11844944444447, 98.88592083333334, 99.06943944444443, 98.68363083333334
-12.58925411794167, 98.52682083333335, 98.58692722222223, 98.9768411111111, 99.07103805555555, 98.69311805555556
-9.999999999999996, 98.78464277777778, 98.84458777777778, 99.03291944444443, 99.09033583333334, 98.68574250000002
-7.943282347242813, 98.98943777777778, 99.04352027777779, 99.08661333333332, 99.0837663888889, 98.68417305555556
-6.309573444801932, 99.14643083333333, 99.18179972222222, 99.1385838888889, 99.09566444444445, 98.7019936111111
-5.011872336272721, 99.25541638888888, 99.28518666666666, 99.18007694444445, 99.10061805555556, 98.68836916666666
-3.9810717055349714, 99.3067138888889, 99.3373136111111, 99.22377388888889, 99.09215666666665, 98.69277222222222
-3.1622776601683795, 99.28955500000001, 99.32984666666668, 99.23507111111111, 99.10663416666665, 98.69618722222224
-2.51188643150958, 99.24648777777777, 99.28269611111111, 99.22277833333332, 99.10965972222223, 98.7020961111111
-1.9952623149688797, 99.19737666666667, 99.22708138888888, 99.1924311111111, 99.11163583333332, 98.68456833333335
-1.5848931924611136, 99.19409666666668, 99.21317805555556, 99.177415, 99.10914611111112, 98.70075833333334
-1.258925411794167, 99.2416086111111, 99.22363805555555, 99.18279361111112, 99.11657916666667, 98.69353444444444
-1.0, 99.29937305555555, 99.23212777777776, 99.18284249999999, 99.10207722222223, 98.68515888888889
1.258925411794167, 99.30518444444445, 99.23329944444444, 99.18873638888888, 99.10800666666667, 98.69643
1.5848931924611136, 99.26365361111111, 99.22966138888887, 99.18015555555556, 99.10853444444444, 98.68597444444444
1.9952623149688797, 99.16126888888888, 99.21643277777778, 99.17924666666666, 99.11484833333333, 98.69323250000001
2.51188643150958, 99.0054886111111, 99.22278833333333, 99.18785111111112, 99.11529333333334, 98.6901025
3.1622776601683795, 98.7992775, 99.26785444444445, 99.21861166666667, 99.10506222222222, 98.69493583333333
3.9810717055349714, 98.52735277777778, 99.32095777777778, 99.23711527777778, 99.10386000000001, 98.69674916666669
5.011872336272721, 98.17401194444444, 99.3560711111111, 99.23502333333333, 99.09529916666668, 98.68240583333335
6.309573444801932, 97.74452305555555, 99.3274375, 99.20838833333335, 99.10072722222222, 98.67832611111113
7.943282347242813, 97.23997916666667, 99.249815, 99.16325666666667, 99.09945666666667, 98.69053861111111
9.999999999999995, 96.57793694444445, 99.12117805555556, 99.12905805555556, 99.07897666666666, 98.68730333333335
12.58925411794167, 95.83104888888889, 98.93857499999999, 99.0836986111111, 99.07931027777778, 98.67922055555556
17.782794100389218, 94.41023999999999, 98.61406333333333, 99.01252916666668, 99.05879222222222, 98.67866722222223
25.11886431509578, 92.53870444444443, 98.1463986111111, 98.93882777777777, 99.05804222222221, 98.65920944444443
35.48133892335752, 90.19997805555556, 97.54915500000001, 98.85526055555557, 99.04883416666665, 98.64178777777776
40.0, 89.27731472222224, 97.3187786111111, 98.82048194444445, 99.03922027777777, 98.64967444444444
