desiredholes, actualholes, successrate
0, 0, 0
1, 1, 0.74
2, 2, 1.54
3, 4, 2.69
6, 6, 4.1
8, 9, 5.87
11, 12, 7.51
15, 16, 10.52
18, 20, 12.91
24, 25, 15.73
26, 30, 17.48
36, 36, 20.75
37, 42, 23.51
49, 48, 24.866666666666667
50, 56, 29.6
63, 63, 32.56666666666667
66, 72, 37.46666666666667
78, 80, 38.93333333333333
85, 90, 42.5
95, 99, 44.766666666666666
105, 110, 49.06666666666667
114, 120, 52.4
129, 132, 57.63333333333333
135, 143, 58.2
154, 156, 60.266666666666666
157, 168, 64.23333333333333
182, 195, 70.13333333333334
208, 208, 72.03333333333333
212, 224, 74.26666666666667
235, 238, 76.33333333333333
244, 255, 78.66666666666667
265, 270, 80.0
279, 288, 82.4
296, 304, 84.0
316, 323, 87.16666666666667
328, 340, 86.5
355, 360, 89.36666666666666
363, 378, 89.8
397, 399, 90.83333333333333
399, 418, 91.13333333333334
437, 437, 92.53333333333333
441, 460, 93.96666666666667
477, 480, 93.96666666666667
487, 504, 95.0
519, 525, 94.76666666666667
536, 550, 96.43333333333334
562, 572, 96.63333333333334
587, 598, 97.16666666666667
607, 621, 97.26666666666667
640, 648, 97.46666666666667
654, 672, 97.73333333333333
696, 700, 98.43333333333334
702, 725, 98.0
752, 750, 98.2
753, 780, 98.3
804, 806, 98.6
813, 837, 98.76666666666667
858, 864, 98.83333333333333
876, 896, 99.26666666666667
913, 924, 98.93333333333334
941, 957, 99.13333333333334
970, 986, 98.93333333333334
1008, 1020, 98.96666666666667
1029, 1050, 99.33333333333333
1077, 1085, 99.53333333333333
1090, 1116, 99.56666666666666
1149, 1152, 99.46666666666667
1152, 1184, 99.36666666666666
1216, 1216, 99.56666666666666
1223, 1254, 99.63333333333334
1282, 1287, 99.5
1299, 1326, 99.83333333333333
1349, 1360, 99.23333333333333
1378, 1400, 99.9
1418, 1435, 99.86666666666666
1458, 1476, 99.9
1489, 1512, 99.96666666666667
1542, 1554, 99.8
1562, 1591, 99.86666666666666
1627, 1634, 100.0
