desiredholes, actualholes, successrate
0, 0, 0
1, 1, 0.53
4, 4, 2.17
7, 7, 4.0
10, 10, 5.75
13, 13, 7.77
16, 16, 8.78
19, 19, 11.08
22, 22, 12.8
25, 25, 13.75
28, 28, 15.55
31, 31, 17.04
41, 41, 23.7
51, 51, 28.2
61, 61, 33.3
71, 71, 38.56666666666667
81, 81, 41.5
91, 91, 45.36666666666667
101, 101, 49.766666666666666
111, 111, 53.766666666666666
121, 121, 56.8
131, 131, 62.46666666666667
141, 141, 63.63333333333333
151, 151, 66.93333333333334
161, 161, 69.06666666666666
171, 171, 70.26666666666667
181, 181, 72.66666666666667
191, 191, 76.5
201, 201, 78.3
211, 211, 80.56666666666666
221, 221, 81.9
231, 231, 83.8
241, 241, 85.7
251, 251, 85.9
261, 261, 87.66666666666667
271, 271, 88.56666666666666
281, 281, 89.93333333333334
291, 291, 92.03333333333333
301, 301, 93.1
311, 311, 92.9
321, 321, 93.56666666666666
331, 331, 94.26666666666667
341, 341, 95.53333333333333
351, 351, 95.33333333333333
361, 361, 96.1
371, 371, 96.26666666666667
381, 381, 96.76666666666667
391, 391, 97.06666666666666
401, 401, 97.46666666666667
411, 411, 98.1
421, 421, 98.03333333333333
431, 431, 98.86666666666666
441, 441, 98.66666666666667
451, 451, 98.96666666666667
461, 461, 98.5
471, 471, 99.0
481, 481, 98.83333333333333
491, 491, 99.36666666666666
501, 501, 99.33333333333333
511, 511, 99.0
521, 521, 99.36666666666666
531, 531, 99.4
541, 541, 99.43333333333334
551, 551, 99.8
561, 561, 99.8
571, 571, 99.7
581, 581, 99.9
591, 591, 99.83333333333333
601, 601, 99.86666666666666
611, 611, 99.8
621, 621, 99.93333333333334
631, 631, 99.8
641, 641, 99.96666666666667
651, 651, 99.93333333333334
661, 661, 99.86666666666666
671, 671, 99.9
681, 681, 99.93333333333334
691, 691, 99.96666666666667
701, 701, 99.93333333333334
711, 711, 99.96666666666667
721, 721, 100.0
