desiredholes, actualholes, successrate
0, 0, 0
1, 1, 0.67
2, 2, 1.63
3, 4, 2.61
6, 6, 3.93
8, 9, 5.56
11, 12, 7.25
15, 16, 9.58
18, 20, 12.15
24, 25, 15.91
26, 30, 18.34
36, 36, 21.62
37, 42, 24.51
49, 48, 28.366666666666667
50, 56, 32.766666666666666
63, 63, 35.9
66, 72, 38.53333333333333
78, 80, 43.0
85, 90, 46.06666666666667
95, 99, 50.96666666666667
105, 110, 53.5
114, 120, 55.06666666666667
129, 132, 57.9
135, 143, 62.53333333333333
154, 156, 64.83333333333333
157, 168, 68.13333333333334
182, 195, 75.73333333333333
208, 208, 79.96666666666667
212, 224, 80.76666666666667
235, 238, 82.43333333333334
244, 255, 85.16666666666667
265, 270, 86.06666666666666
279, 288, 88.7
296, 304, 89.33333333333333
316, 323, 91.76666666666667
328, 340, 93.16666666666667
355, 360, 93.0
363, 378, 94.73333333333333
397, 399, 95.13333333333334
399, 418, 96.7
437, 437, 97.36666666666666
441, 460, 97.36666666666666
477, 480, 98.3
487, 504, 98.8
519, 525, 98.9
536, 550, 98.93333333333334
562, 572, 99.6
587, 598, 99.33333333333333
607, 621, 99.76666666666667
640, 648, 99.8
654, 672, 99.96666666666667
696, 700, 99.73333333333333
702, 725, 100.0
