desiredholes, actualholes, successrate
0, 0, 0
1, 1, 1.47
2, 2, 2.68
4, 4, 6.23
5, 6, 8.69
9, 12, 16.1
16, 15, 20.29
17, 20, 25.8
24, 24, 32.64
26, 30, 39.05
34, 35, 45.36
39, 42, 46.04
45, 48, 50.666666666666664
53, 56, 52.233333333333334
59, 63, 57.3
70, 72, 56.766666666666666
74, 80, 63.36666666666667
89, 90, 62.733333333333334
91, 99, 69.56666666666666
109, 108, 74.73333333333333
110, 120, 73.76666666666667
130, 130, 81.36666666666666
134, 143, 79.83333333333333
152, 154, 85.56666666666666
160, 168, 86.1
175, 180, 92.96666666666667
188, 195, 90.73333333333333
201, 208, 97.8
219, 224, 98.13333333333334
228, 238, 100.0
