desiredholes, actualholes, successrate
0, 0, 0
1, 1, 0.56
2, 2, 1.06
4, 4, 2.37
5, 6, 3.58
9, 12, 7.05
16, 15, 8.3
17, 20, 11.01
24, 24, 13.86
26, 30, 16.94
34, 35, 19.74
39, 42, 23.85
45, 48, 26.866666666666667
53, 56, 30.133333333333333
59, 63, 33.93333333333333
70, 72, 35.56666666666667
74, 80, 37.766666666666666
89, 90, 35.3
91, 99, 42.0
109, 108, 45.333333333333336
110, 120, 45.766666666666666
130, 130, 48.93333333333333
134, 143, 49.63333333333333
152, 154, 53.5
160, 168, 53.86666666666667
175, 180, 56.46666666666667
188, 195, 57.46666666666667
201, 208, 58.43333333333333
219, 224, 61.36666666666667
228, 238, 62.333333333333336
252, 255, 63.666666666666664
257, 270, 66.53333333333333
287, 288, 66.86666666666666
288, 304, 69.3
320, 320, 73.6
324, 340, 73.53333333333333
354, 357, 78.5
364, 378, 77.6
390, 396, 80.4
406, 418, 81.93333333333334
428, 437, 83.7
451, 460, 84.86666666666666
467, 480, 87.26666666666667
498, 504, 88.1
508, 525, 92.06666666666666
547, 550, 91.73333333333333
551, 572, 95.53333333333333
595, 594, 99.0
598, 621, 99.46666666666667
642, 644, 100.0
