desiredholes, actualholes, successrate
0, 0, 0
1, 1, 3.55
4, 4, 11.53
7, 7, 19.2
10, 10, 26.43
13, 13, 30.92
16, 16, 35.99
19, 19, 39.38
22, 22, 44.65
25, 25, 49.48
28, 28, 52.56
31, 31, 55.21
41, 41, 65.53333333333333
51, 51, 72.53333333333333
61, 61, 78.93333333333334
71, 71, 83.26666666666667
81, 81, 85.8
91, 91, 89.5
101, 101, 91.5
111, 111, 92.9
121, 121, 94.03333333333333
131, 131, 95.96666666666667
141, 141, 96.46666666666667
151, 151, 97.36666666666666
161, 161, 97.76666666666667
171, 171, 98.13333333333334
181, 181, 98.33333333333333
191, 191, 98.86666666666666
201, 201, 99.13333333333334
211, 211, 99.1
221, 221, 99.56666666666666
231, 231, 99.66666666666667
241, 241, 99.76666666666667
251, 251, 99.86666666666666
261, 261, 99.9
271, 271, 99.96666666666667
281, 281, 99.9
291, 291, 99.9
301, 301, 99.86666666666666
311, 311, 99.93333333333334
321, 321, 99.9
331, 331, 100.0
